batter_id,player_age,season,is_playing,bbe,at_bats,plate_apps,games,bbe_prev,at_bats_prev,plate_apps_prev,is_first_year,train
57761,33.16372795969773,1995,1,229,266,292,101,279,318,366,False,True
57766,27.847333260321978,1995,1,475,582,673,161,433,566,621,False,True
57769,25.495455043259227,1995,1,154,191,217,90,84,102,106,False,True
57775,26.89453510020808,1995,1,495,601,703,152,543,621,697,False,True
57776,27.006790055853685,1995,1,387,501,602,127,468,559,669,False,True
57777,26.76859051582521,1995,0,0,0,0,0,0,0,0,False,False
57786,26.746030007666192,1995,0,0,0,0,0,0,0,0,False,True
57789,27.918519329755778,1995,1,101,120,137,58,4,6,6,False,True
57791,28.839886102288904,1995,0,0,0,0,0,0,0,0,False,True
57798,28.78917971744606,1995,1,359,433,495,137,373,452,503,False,False
57799,26.238199540028475,1995,1,298,381,437,112,151,201,235,False,True
57804,27.55919395465995,1995,1,123,154,168,50,346,427,461,False,True
57805,27.5680648340817,1995,1,487,616,693,160,493,567,626,False,False
57808,27.644069652831014,1995,0,0,0,0,0,0,0,0,False,True
57811,25.44901982258241,1995,1,28,34,36,13,0,0,0,True,True
57812,29.87339831343774,1995,0,0,0,0,0,247,284,295,False,True
57817,31.31015222867156,1995,0,0,0,0,0,0,0,0,False,True
57824,27.49414083890045,1995,1,404,541,633,149,399,559,624,False,True
57827,28.137553389552075,1995,0,0,0,0,0,0,0,0,False,False
57829,27.501040411784032,1995,1,170,232,270,80,349,436,524,False,True
57830,28.255284196692585,1995,1,239,285,321,106,84,116,140,False,True
57832,28.909648450334025,1995,1,31,39,49,46,35,50,57,False,True
57838,27.286058482093964,1995,0,0,0,0,0,0,0,0,False,True
57841,29.251889168765743,1995,0,0,0,0,0,27,35,40,False,True
57842,28.92202387471252,1995,1,0,0,0,0,0,0,0,False,True
57845,28.559960573869237,1995,1,70,95,103,51,34,50,59,False,False
57846,27.904829701018507,1995,1,492,589,638,155,149,182,197,False,True
57847,27.746030007666192,1995,0,0,0,0,0,63,92,92,False,True
57848,28.281349249808343,1995,0,0,0,0,0,0,0,0,False,False
57852,30.29164385061877,1995,0,0,0,0,0,0,0,0,False,True
57853,28.53115759500602,1995,1,26,30,38,25,0,0,0,False,True
57857,28.561274778228015,1995,0,0,0,0,0,0,0,0,False,True
57860,27.997919176431935,1995,1,483,537,591,132,563,641,730,False,False
57874,25.459204906362938,1995,1,248,294,328,90,469,554,614,False,False
57883,25.876026722155295,1995,1,197,274,299,104,144,184,204,False,True
57884,28.804950169751397,1995,1,165,203,232,112,96,120,127,False,True
57886,27.625561274778228,1995,1,229,302,346,99,328,399,459,False,True
57888,29.09582740116088,1995,0,0,0,0,0,43,61,81,False,False
57889,28.47026612638265,1995,1,0,0,0,0,161,183,202,False,True
57890,29.49282663454167,1995,0,0,0,0,0,56,74,84,False,True
57891,31.162961340488444,1995,0,0,0,0,0,0,0,0,False,True
57893,29.594786989376846,1995,1,124,149,172,57,0,0,0,False,True
57896,29.189573978753696,1995,1,292,351,389,115,377,447,501,False,False
57897,28.923995181250685,1995,1,435,540,628,149,501,630,693,False,False
57898,27.111488336436317,1995,1,297,343,388,123,163,201,221,False,True
57904,30.134158361625232,1995,1,121,144,163,49,418,513,596,False,False
57906,31.259445843828715,1995,1,20,32,32,16,116,165,180,False,True
57908,30.271054648997918,1995,0,0,0,0,0,0,0,0,False,False
57912,27.73781623042383,1995,1,456,526,604,149,468,547,628,False,True
57914,29.10469828058263,1995,1,463,552,614,142,337,383,441,False,True
57918,28.3846238090023,1995,0,0,0,0,0,0,0,0,False,False
57920,27.754900887087942,1995,1,464,527,589,147,560,630,716,False,False
57921,27.478370386595113,1995,1,478,580,663,158,387,459,511,False,False
57931,27.007447158033074,1995,1,468,551,723,162,472,557,722,False,False
57937,30.791260541014125,1995,0,0,0,0,0,0,0,0,False,False
57939,28.324389442558317,1995,1,410,484,581,141,337,415,473,False,True
57948,31.42372138867594,1995,1,213,295,346,86,263,348,409,False,True
57952,31.407293834191215,1995,0,0,0,0,0,0,0,0,False,True
57955,28.863760814806703,1995,1,457,509,571,145,409,469,524,False,True
57958,27.80352644836272,1995,1,289,344,408,117,506,605,654,False,True
57961,29.857627861132407,1995,1,425,478,534,141,485,546,614,False,False
57968,29.013689628737268,1995,1,193,244,317,78,182,226,268,False,True
57969,27.757638812835395,1995,1,545,648,713,153,515,609,705,False,True
57971,27.609133720293507,1995,0,0,0,0,0,0,0,0,False,True
57973,28.787098893877996,1995,1,38,53,57,23,201,256,282,False,True
57974,28.630380024093746,1995,0,0,0,0,0,0,0,0,False,False
57977,27.04512101631804,1995,0,0,0,0,0,0,0,0,False,True
57979,26.55568940970321,1995,1,404,479,571,133,286,339,404,False,True
57985,26.692585697075895,1995,1,324,420,447,116,247,341,374,False,True
57989,30.416164713612964,1995,1,146,172,203,59,128,135,158,False,True
57990,26.54616142810207,1995,1,116,147,161,50,124,173,190,False,True
57992,26.464680757857845,1995,1,426,505,558,125,483,606,651,False,True
57995,25.81305442996386,1995,0,0,0,0,0,148,179,208,False,True
57996,30.54977549008871,1995,1,283,306,335,105,0,0,0,True,False
58001,28.680319789727303,1995,1,458,536,593,135,440,531,602,False,True
58005,26.008104260212463,1995,1,236,307,364,101,304,406,451,False,True
58006,29.106779104150696,1995,1,108,135,150,66,0,0,0,False,False
58009,29.00821377724236,1995,0,0,0,0,0,0,0,0,False,True
58012,27.206658635417806,1995,1,0,0,0,0,247,292,299,False,True
58014,26.369510458876356,1995,1,382,475,551,142,373,447,525,False,True
58018,26.726864527434014,1995,0,0,0,0,0,0,0,0,False,True
58020,27.175884350016428,1995,1,0,0,0,0,31,49,54,False,True
58021,31.059577264264593,1995,0,0,0,0,0,0,0,0,False,True
58022,25.77264264593144,1995,1,333,436,474,134,367,478,531,False,False
58027,29.260760048187493,1995,0,0,0,0,0,0,0,0,False,True
58029,27.984886649874056,1995,1,417,540,618,147,423,581,673,False,True
58033,27.2367758186398,1995,1,65,88,104,45,279,358,388,False,True
58035,28.572883583397218,1995,1,461,544,609,147,458,539,603,False,False
58054,29.014346730916657,1995,1,136,170,194,72,101,116,123,False,True
58056,27.623480451210163,1995,1,349,410,449,116,482,575,606,False,True
58057,29.129339612309714,1995,1,35,47,50,21,256,325,346,False,True
58065,27.98696747344212,1995,1,158,226,280,73,317,437,500,False,True
58066,27.526338845690503,1995,1,0,0,0,0,0,0,0,False,True
58073,27.023984229547693,1995,0,0,0,0,0,43,50,53,False,True
58075,26.18059358230205,1995,1,522,633,715,161,469,648,737,False,True
58081,29.145110064615046,1995,0,0,0,0,0,98,119,126,False,True
58083,26.33599824772752,1995,1,188,241,277,85,349,476,538,False,False
58085,27.52765305004928,1995,1,377,404,440,111,504,543,588,False,True
58087,27.87876464790275,1995,1,440,550,645,151,464,560,662,False,True
58088,31.29295805497755,1995,0,0,0,0,0,10,20,21,False,True
58089,28.741211258350674,1995,0,0,0,0,0,0,0,0,False,True
58094,30.50180703099332,1995,0,0,0,0,0,0,0,0,False,True
58095,28.656335560179606,1995,1,365,391,435,123,366,398,454,False,True
58100,26.816449457890702,1995,1,489,550,649,151,462,536,633,False,False
58101,30.490745810973607,1995,0,0,0,0,0,0,0,0,False,True
58105,28.119702113678677,1995,1,547,616,677,155,571,663,728,False,False
58113,28.21005366334465,1995,0,0,0,0,0,0,0,0,False,True
58114,29.47497535866827,1995,0,0,0,0,0,0,0,0,False,True
58116,31.802212244003943,1995,1,131,154,188,68,251,289,331,False,True
58123,28.763114664330303,1995,1,521,610,705,160,476,575,670,False,True
58125,29.75971963640346,1995,0,0,0,0,0,0,0,0,False,False
58128,29.518125068448143,1995,1,151,208,226,76,64,87,105,False,False
58129,34.72839776585259,1995,0,0,0,0,0,0,0,0,False,True
58133,32.27861132406089,1995,0,0,0,0,0,0,0,0,False,False
58136,27.807578578468952,1995,1,316,383,423,95,436,524,578,False,True
58143,30.879531267112036,1995,0,0,0,0,0,22,29,31,False,True
58147,29.819954002847442,1995,1,188,218,241,85,13,14,18,False,False
58149,34.996714489103056,1995,0,0,0,0,0,10,11,11,False,False
58150,28.984886649874056,1995,1,0,0,0,0,240,299,331,False,True
58151,30.216953236228232,1995,1,559,628,704,155,448,521,582,False,True
58154,25.521410579345087,1995,1,231,290,351,80,503,605,688,False,True
58165,28.908991348154636,1995,1,322,384,431,104,501,589,658,False,True
58166,27.177855656554595,1995,1,484,569,627,151,486,573,637,False,True
58168,28.0177417588435,1995,1,77,105,115,50,70,89,91,False,True
58169,26.513306319132624,1995,1,171,202,236,112,0,0,0,False,True
58171,30.425035593034718,1995,1,427,497,569,136,420,473,528,False,True
58173,29.679662687547914,1995,1,355,416,477,131,408,489,546,False,True
58176,30.09922242908772,1995,1,347,490,556,150,293,377,419,False,True
58178,28.670134705946776,1995,0,0,0,0,0,0,0,0,False,True
58182,30.910415069543312,1995,0,0,0,0,0,0,0,0,False,True
58184,31.95082685357573,1995,0,0,0,0,0,0,0,0,False,True
58186,29.529076771437957,1995,1,97,132,150,64,205,277,302,False,True
58191,26.771985543752052,1995,1,37,46,50,26,286,376,430,False,True
58192,28.09100865184536,1995,1,345,411,456,126,176,222,243,False,True
58197,27.558427335450663,1995,1,116,150,168,53,274,366,402,False,True
58200,30.009637498631037,1995,1,370,449,497,130,0,0,0,False,False
58204,30.195049830248603,1995,1,304,393,476,127,362,464,567,False,True
58205,29.24433249370277,1995,1,116,142,166,59,321,398,466,False,True
58213,30.766619209287043,1995,1,207,284,313,99,0,0,0,False,True
58215,27.889059248713174,1995,1,0,0,0,0,0,0,0,False,True
58216,29.403132187055085,1995,1,358,379,413,114,263,297,317,False,False
58218,28.51056839338517,1995,1,261,358,404,103,362,466,522,False,True
58221,27.656992662358995,1995,0,0,0,0,0,314,420,473,False,True
58223,29.53181469718541,1995,1,282,361,422,116,355,450,503,False,True
58224,30.299091008651846,1995,1,137,168,187,55,166,200,232,False,True
58227,28.180045997152558,1995,1,20,30,41,20,0,0,0,False,True
58230,29.721388675939107,1995,1,391,476,528,126,501,580,666,False,True
58233,30.465447377067132,1995,1,273,314,340,126,207,249,268,False,False
58234,26.566641112693024,1995,1,588,622,670,151,554,617,655,False,False
58236,29.893877998028692,1995,1,153,181,210,114,0,0,0,False,True
58238,30.62490417259884,1995,1,431,516,565,140,394,461,504,False,True
58239,26.876026722155295,1995,1,309,356,389,123,434,482,528,False,False
58250,26.57693571350345,1995,1,185,244,273,89,218,261,286,False,False
58253,26.675501040411785,1995,1,108,135,147,51,182,226,253,False,True
58260,30.355930347168986,1995,1,51,64,72,25,0,0,0,False,True
58261,26.708356149381228,1995,1,520,629,724,161,494,570,663,False,True
58263,27.936261088599277,1995,1,0,0,0,0,0,0,0,False,True
58267,31.13076333369839,1995,1,15,29,34,13,20,35,36,False,True
58268,32.26229328660607,1995,0,0,0,0,0,0,0,0,False,True
58271,30.19165480232176,1995,1,0,0,0,0,0,0,0,False,False
58272,32.195816449457894,1995,1,28,32,37,30,20,22,25,False,True
58277,26.666630160990035,1995,0,0,0,0,0,96,124,134,False,False
58280,27.62829920052568,1995,1,323,418,480,132,425,515,567,False,False
58285,26.643303033621727,1995,1,80,98,109,46,133,162,187,False,True
58286,27.066367320118278,1995,0,0,0,0,0,184,208,223,False,True
58288,29.90756762676596,1995,1,339,438,504,121,387,517,591,False,False
58300,29.847990362501367,1995,1,0,0,0,0,82,101,113,False,True
58303,31.238856642207864,1995,1,0,0,0,0,0,0,0,False,False
58308,31.47158033074143,1995,0,0,0,0,0,13,14,17,False,True
58309,26.529624356587448,1995,1,188,238,306,70,380,450,536,False,False
58314,30.78983681962545,1995,1,158,180,201,74,0,0,0,False,True
58320,26.420873945898588,1995,1,109,133,162,40,353,478,518,False,True
58323,26.545394808892784,1995,1,480,630,703,161,466,595,640,False,True
58324,27.65020260650531,1995,1,425,478,506,127,366,406,451,False,True
58325,25.619975906253423,1995,1,320,393,418,101,497,589,647,False,False
58326,30.919285948965065,1995,0,0,0,0,0,0,0,0,False,True
58327,27.62829920052568,1995,0,0,0,0,0,0,0,0,False,True
58339,30.13963421312014,1995,1,336,401,437,113,522,609,675,False,True
58347,35.15890921038221,1995,0,0,0,0,0,0,0,0,False,True
58350,29.459204906362938,1995,1,523,618,752,158,529,610,714,False,True
58358,30.488664987405542,1995,1,406,445,513,125,173,197,222,False,True
58369,30.92125725550323,1995,1,565,617,701,160,506,563,634,False,True
58370,29.837038659511553,1995,1,400,468,571,147,233,286,338,False,True
58377,28.303909757967364,1995,1,44,67,75,28,102,142,159,False,True
58385,30.26557879750301,1995,0,0,0,0,0,0,0,0,False,True
58387,32.04654473770671,1995,1,166,199,209,70,342,412,434,False,False
58395,29.620852042492608,1995,0,0,0,0,0,0,0,0,False,False
58404,29.79596977329975,1995,1,401,446,506,130,437,489,550,False,False
58406,29.12725878874165,1995,1,383,459,549,134,429,492,592,False,True
58416,27.168327674953456,1995,1,18,29,32,19,106,135,159,False,True
58418,30.75971963640346,1995,1,59,84,93,29,187,237,285,False,False
58423,32.68590515825211,1995,0,0,0,0,0,0,0,0,False,True
58424,28.17106560070091,1995,1,79,113,139,36,222,297,346,False,True
58426,32.495564560289125,1995,0,0,0,0,0,0,0,0,False,True
58429,29.783703865951153,1995,1,72,88,101,31,398,482,556,False,True
58444,28.379147957507392,1995,1,104,135,154,56,10,17,17,False,True
58455,28.494797941079838,1995,1,471,552,628,146,448,552,631,False,True
58458,30.11904501149929,1995,1,86,96,108,40,0,0,0,False,True
58466,30.91578140400832,1995,0,0,0,0,0,0,0,0,False,True
58471,29.76037673858285,1995,0,0,0,0,0,0,0,0,False,True
58475,31.364801226590735,1995,1,495,619,734,160,528,633,733,False,True
58478,31.128682510130325,1995,1,145,173,189,83,263,316,349,False,False
58497,28.791260541014125,1995,0,0,0,0,0,0,0,0,False,True
58500,28.1005366334465,1995,1,540,606,695,152,367,399,450,False,False
58503,31.805607271930786,1995,1,109,122,126,40,0,0,0,False,True
58504,27.31540904610667,1995,1,527,578,645,145,490,547,635,False,True
58509,32.39152338188588,1995,0,0,0,0,0,0,0,0,False,True
58518,32.40587011280254,1995,1,474,571,714,162,397,455,540,False,False
58520,33.38330960464352,1995,0,0,0,0,0,0,0,0,False,True
58521,33.50585916109955,1995,0,0,0,0,0,85,115,137,False,True
58523,33.842624028036354,1995,0,0,0,0,0,0,0,0,False,True
58524,29.87328879640784,1995,1,343,423,474,132,371,441,490,False,True
58527,32.137553389552075,1995,1,364,433,467,135,320,420,461,False,True
58528,30.20063519877341,1995,1,501,610,688,158,388,475,546,False,True
58529,27.83013908662797,1995,1,507,536,582,127,518,554,624,False,True
58534,32.512649216953236,1995,1,339,410,483,124,306,391,433,False,True
58536,30.626218376957617,1995,0,0,0,0,0,0,0,0,False,True
58540,32.28813930566203,1995,1,7,7,7,2,0,0,0,False,True
58542,31.129996714489103,1995,1,320,407,469,128,339,439,517,False,True
58543,31.481874931551857,1995,0,0,0,0,0,0,0,0,False,True
58544,32.107436206330085,1995,1,483,588,673,160,468,567,634,False,True
58548,31.50235461614281,1995,1,413,477,600,153,510,591,679,False,True
58549,31.8993538495236,1995,1,644,678,721,159,543,575,619,False,True
58550,31.639250903515496,1995,1,217,223,245,82,499,529,574,False,True
58560,33.0766619209287,1995,0,0,0,0,0,0,0,0,False,True
58564,31.477713284415724,1995,1,0,0,0,0,352,423,485,False,True
58572,31.050596867812946,1995,1,3,8,9,4,0,0,0,False,True
58576,29.500930894754134,1995,1,251,316,355,85,500,621,675,False,True
58578,30.043040192749974,1995,1,442,477,544,134,391,436,514,False,True
58581,30.817873179279378,1995,1,416,464,516,131,168,187,215,False,True
58586,30.65907348592706,1995,1,475,563,603,152,507,606,665,False,True
58587,33.178622275763885,1995,1,486,550,637,147,378,432,486,False,True
58590,29.465994962216623,1995,1,469,592,663,154,478,592,680,False,True
58591,29.801445624794656,1995,1,60,68,76,29,0,0,0,False,True
58601,33.82411564998357,1995,1,190,232,259,85,138,154,168,False,True
58603,30.450991129120577,1995,1,16,19,19,9,98,113,119,False,False
58604,32.84393823239513,1995,1,455,497,575,146,510,557,649,False,True
58605,31.631037126273135,1995,1,0,0,0,0,439,489,550,False,True
58608,29.125835067352973,1995,1,250,305,328,95,138,176,198,False,False
58613,30.98762457562151,1995,1,251,289,323,120,295,356,423,False,True
58618,30.07797612528748,1995,1,23,34,36,10,406,511,563,False,False
58619,31.71525572226481,1995,0,0,0,0,0,0,0,0,False,True
58624,30.015660935275434,1995,1,0,0,0,0,39,40,43,False,True
58629,30.793231847552295,1995,1,391,525,602,141,412,500,609,False,True
58631,31.53181469718541,1995,1,540,647,684,155,578,676,711,False,True
58637,31.07797612528748,1995,1,143,156,164,49,358,405,440,False,False
58641,30.793231847552295,1995,1,34,45,49,20,4,8,10,False,True
58652,33.360749096484504,1995,1,78,94,105,28,307,360,402,False,False
58653,32.35111159785346,1995,0,0,0,0,0,0,0,0,False,True
58657,32.74690614390538,1995,0,0,0,0,0,0,0,0,False,True
58659,32.82411564998357,1995,1,29,29,29,16,0,0,0,False,True
58660,29.111488336436317,1995,0,0,0,0,0,0,0,0,False,True
58665,31.96506406746249,1995,0,0,0,0,0,17,21,21,False,False
58666,28.950607819515934,1995,0,0,0,0,0,0,0,0,False,True
58667,32.64954550432592,1995,0,0,0,0,0,0,0,0,False,True
58679,29.443543971087504,1995,0,0,0,0,0,0,0,0,False,False
58687,32.597524915124296,1995,0,0,0,0,0,0,0,0,False,True
58696,31.488664987405542,1995,1,70,92,108,38,274,356,385,False,True
58697,31.55853685248056,1995,0,0,0,0,0,222,274,293,False,True
58702,28.949293615157156,1995,1,198,227,244,74,364,408,447,False,True
58705,31.863760814806703,1995,1,401,442,476,131,112,140,155,False,True
58712,27.425692695214106,1995,1,86,103,111,60,148,183,214,False,False
58713,30.60157704523053,1995,0,0,0,0,0,46,57,61,False,True
58717,29.55568940970321,1995,1,362,482,563,128,441,531,606,False,True
58720,30.242908772314095,1995,1,337,458,551,133,0,0,0,False,True
58722,34.689300186178954,1995,0,0,0,0,0,189,212,247,False,True
58725,36.38276201949403,1995,0,0,0,0,0,0,0,0,False,True
58728,35.2840871755558,1995,0,0,0,0,0,0,0,0,False,True
58730,33.373015003833096,1995,0,0,0,0,0,0,0,0,False,True
58734,33.24433249370277,1995,1,371,454,492,127,429,515,563,False,False
58750,30.678896068338627,1995,1,546,619,697,160,521,609,695,False,True
58755,31.661811411674513,1995,1,268,354,471,116,133,189,240,False,True
58757,32.4968787646479,1995,0,0,0,0,0,180,281,313,False,False
58763,30.82126820720622,1995,1,57,78,93,40,20,28,31,False,True
58766,31.93012813492498,1995,1,327,446,525,132,327,405,465,False,True
58768,31.08684700470923,1995,1,499,554,633,146,515,596,700,False,True
58777,32.54889935384952,1995,0,0,0,0,0,148,214,239,False,False
58784,32.39283758624466,1995,1,228,259,274,103,296,335,360,False,True
58788,34.377833753148614,1995,1,0,0,0,0,0,0,0,False,True
58794,30.848647464680756,1995,1,473,565,709,161,486,546,662,False,True
58799,31.212791589092102,1995,1,451,507,600,137,461,543,655,False,False
58801,34.30117183221991,1995,1,141,178,210,50,285,356,420,False,True
58805,33.70090899134816,1995,1,219,296,326,90,105,138,162,False,True
58806,33.427116416602786,1995,0,0,0,0,0,63,68,73,False,True
58815,30.574854889935384,1995,1,278,331,363,108,208,244,274,False,True
58819,34.9883911948308,1995,1,56,72,78,30,0,0,0,False,False
58826,32.66389223524258,1995,1,326,389,471,142,260,295,355,False,True
58827,30.189573978753696,1995,1,446,555,602,147,296,376,418,False,True
58834,32.61734749753587,1995,0,0,0,0,0,0,0,0,False,True
58843,30.224400394261306,1995,1,244,297,331,90,391,471,515,False,True
58851,31.688533566969664,1995,0,0,0,0,0,0,0,0,False,True
58854,29.85007118606943,1995,1,303,377,412,108,22,27,29,False,True
58857,30.587230314313874,1995,1,0,0,0,0,0,0,0,False,True
58859,29.986200854232834,1995,1,0,0,0,0,0,0,0,False,True
58861,30.67342021684372,1995,1,293,339,390,132,297,328,363,False,True
58864,32.14029131529953,1995,0,0,0,0,0,24,35,36,False,True
58869,34.13897711094075,1995,1,0,0,0,0,256,302,337,False,True
58873,33.38396670682291,1995,0,0,0,0,0,142,191,202,False,False
58874,32.83298652940532,1995,1,210,245,259,69,285,339,371,False,True
58876,30.00405213010623,1995,1,493,591,658,158,492,591,647,False,False
58877,33.05541561712846,1995,1,290,375,437,106,135,180,209,False,True
58878,34.3312890154419,1995,1,0,0,0,0,0,0,0,False,True
58881,30.012265907348592,1995,1,0,0,0,0,263,307,318,False,True
58887,29.290767714379587,1995,1,183,206,246,86,427,459,542,False,True
58888,29.64669806154857,1995,1,450,535,595,141,506,595,642,False,True
58899,30.544080604534006,1995,1,25,28,30,15,0,0,0,False,True
58901,34.169751396342136,1995,1,346,391,449,133,384,420,483,False,False
58906,32.73781623042383,1995,1,177,219,249,86,244,311,348,False,True
58908,33.435987296024535,1995,1,78,92,102,39,0,0,0,False,False
58910,33.0882707260979,1995,1,0,0,0,0,34,46,50,False,True
58915,32.95411236447268,1995,1,447,520,614,146,447,507,582,False,True
58916,30.713832000876135,1995,1,230,311,359,115,154,208,230,False,True
58921,32.29635308290439,1995,0,0,0,0,0,341,458,492,False,False
58923,31.158033074143027,1995,1,0,0,0,0,242,341,367,False,True
58952,32.652940532252764,1995,0,0,0,0,0,133,186,222,False,True
58966,31.68984777132844,1995,1,422,552,646,152,440,594,672,False,False
58971,35.67823896615924,1995,0,0,0,0,0,0,0,0,False,True
58976,32.22308618990253,1995,1,0,0,0,0,0,0,0,False,False
58986,29.45383857189793,1995,1,0,0,0,0,36,56,59,False,True
58994,33.78162304238309,1995,1,0,0,0,0,0,0,0,False,True
58995,32.7631146643303,1995,0,0,0,0,0,201,256,307,False,False
59001,31.404446391413863,1995,1,0,0,0,0,0,0,0,False,True
59004,32.21552951483956,1995,1,0,0,0,0,384,485,522,False,True
59005,32.32712736830577,1995,0,0,0,0,0,0,0,0,False,True
59011,34.73781623042383,1995,1,16,20,20,34,28,32,42,False,True
59012,31.590625342240717,1995,1,290,331,353,82,483,563,627,False,True
59014,31.771985543752052,1995,1,0,0,0,0,437,515,563,False,True
59020,34.871974592049064,1995,1,479,573,622,149,352,432,452,False,True
59033,36.355930347168986,1995,0,0,0,0,0,0,0,0,False,True
59034,34.91512430182893,1995,0,0,0,0,0,0,0,0,False,True
59042,34.39831343773957,1995,0,0,0,0,0,0,0,0,False,True
59056,31.683057715474757,1995,0,0,0,0,0,144,159,183,False,True
59060,33.685795641222214,1995,1,419,508,559,128,511,612,666,False,True
59063,31.77680429306757,1995,0,0,0,0,0,0,0,0,False,False
59070,33.94863651297777,1995,1,456,619,675,160,452,582,627,False,True
59072,36.39973715912824,1995,0,0,0,0,0,295,337,377,False,True
59075,32.19362610885993,1995,1,449,533,562,142,395,462,497,False,True
59077,34.78162304238309,1995,1,93,109,122,51,173,194,240,False,True
59080,34.39831343773957,1995,0,0,0,0,0,0,0,0,False,True
59091,30.6508597086847,1995,1,442,522,606,144,409,479,559,False,False
59093,33.6748439382324,1995,1,121,145,163,46,362,473,540,False,True
59097,31.573540685576607,1995,0,0,0,0,0,0,0,0,False,True
59099,31.516701347059467,1995,1,0,0,0,0,24,38,40,False,True
59105,34.57835943489212,1995,1,107,134,147,48,363,427,499,False,True
59123,35.079399846676154,1995,1,177,221,260,75,179,212,240,False,True
59128,29.951264921695323,1995,0,0,0,0,0,376,468,507,False,False
59140,31.867812944912934,1995,1,498,537,587,134,420,457,522,False,False
59142,30.909538933304127,1995,1,339,442,503,114,440,599,705,False,True
59151,33.651626327893986,1995,0,0,0,0,0,0,0,0,False,False
59160,33.61734749753587,1995,0,0,0,0,0,20,32,32,False,False
59162,31.809659402037017,1995,1,267,361,427,126,194,289,346,False,True
59167,34.581754462818964,1995,1,64,84,93,40,126,156,187,False,True
59170,32.41813602015114,1995,1,369,477,520,113,451,563,608,False,True
59178,31.35855875588654,1995,1,436,464,484,136,461,510,545,False,False
59194,35.598839119483074,1995,0,0,0,0,0,91,106,120,False,False
59195,31.90472018398861,1995,1,222,246,290,98,158,180,212,False,True
59197,34.73157375971964,1995,1,156,212,254,83,85,128,155,False,True
59201,34.66663016099004,1995,1,0,0,0,0,0,0,0,False,True
59210,33.00470923228562,1995,1,0,0,0,0,105,168,193,False,True
59212,36.0116088051692,1995,0,0,0,0,0,0,0,0,False,True
59215,33.37706713393933,1995,1,0,0,0,0,346,433,531,False,True
59223,36.04993976563355,1995,1,277,330,365,124,250,284,328,False,False
59230,38.21016318037455,1995,0,0,0,0,0,0,0,0,False,True
59231,37.70835614938123,1995,1,288,365,404,108,466,578,651,False,True
59232,40.42569269521411,1995,1,161,174,203,49,496,532,605,False,False
59244,33.21618661701895,1995,1,73,97,111,36,98,128,158,False,False
59245,33.341474099222424,1995,1,0,0,0,0,0,0,0,False,False
59251,34.87810754572336,1995,0,0,0,0,0,0,0,0,False,True
59254,33.6865622604315,1995,0,0,0,0,0,0,0,0,False,True
59255,38.68031978972731,1995,0,0,0,0,0,0,0,0,False,True
59258,32.30040521301062,1995,1,252,284,326,69,378,440,539,False,True
59261,31.58033074143029,1995,0,0,0,0,0,88,110,119,False,True
59264,37.89530171941737,1995,0,0,0,0,0,0,0,0,False,True
59266,39.43872522177199,1995,0,0,0,0,0,57,82,101,False,True
59270,32.35647793231848,1995,0,0,0,0,0,0,0,0,False,True
59290,34.652940532252764,1995,1,12,13,15,7,377,416,457,False,True
59293,33.4023655678458,1995,1,324,382,451,109,299,359,408,False,True
59299,30.51527762567079,1995,0,0,0,0,0,0,0,0,False,False
59300,33.568721936261085,1995,0,0,0,0,0,0,0,0,False,True
59319,35.22856204139744,1995,1,526,623,674,155,518,608,675,False,True
59324,35.62008542328332,1995,0,0,0,0,0,204,251,281,False,True
59326,38.57496440696528,1995,0,0,0,0,0,0,0,0,False,True
59340,39.071076552403895,1995,0,0,0,0,0,0,0,0,False,True
59353,37.006132953674296,1995,0,0,0,0,0,0,0,0,False,True
59356,32.260102946008104,1995,1,429,514,607,142,436,514,619,False,True
59357,38.24028036359654,1995,0,0,0,0,0,27,29,29,False,True
59359,34.826086956521735,1995,0,0,0,0,0,0,0,0,False,True
59371,33.598839119483074,1995,1,170,201,215,84,127,168,177,False,True
59373,37.27850180703099,1995,0,0,0,0,0,0,0,0,False,False
59378,37.98762457562151,1995,1,245,294,312,102,141,156,176,False,True
59379,34.17380352644837,1995,0,0,0,0,0,0,0,0,False,True
59380,35.72138867593911,1995,0,0,0,0,0,0,0,0,False,True
59388,34.470156609352756,1995,1,0,0,0,0,154,190,211,False,True
59389,34.60639579454605,1995,0,0,0,0,0,0,0,0,False,True
59398,36.50640674624904,1995,0,0,0,0,0,0,0,0,False,True
59401,34.82269192859489,1995,0,0,0,0,0,0,0,0,False,True
59414,32.99715255722265,1995,1,285,324,354,121,378,408,444,False,False
59415,34.43730150038331,1995,1,247,309,352,89,422,522,602,False,True
59430,34.70079947431826,1995,0,0,0,0,0,0,0,0,False,True
59431,32.264155076114335,1995,1,531,619,686,158,422,563,642,False,True
59444,31.38933304128792,1995,1,423,494,563,145,479,585,670,False,True
59446,33.19910196035484,1995,0,0,0,0,0,0,0,0,False,True
59457,34.775380571678895,1995,0,0,0,0,0,207,286,325,False,True
59460,33.529733873617346,1995,0,0,0,0,0,0,0,0,False,True
59471,35.39009966049721,1995,0,0,0,0,0,50,59,70,False,True
59477,33.58723031431387,1995,0,0,0,0,0,36,46,49,False,True
59480,34.740554156171285,1995,1,196,249,269,94,134,173,190,False,False
59490,35.51604424488008,1995,0,0,0,0,0,0,0,0,False,True
59499,32.55360858613514,1995,1,0,0,0,0,0,0,0,False,True
